Solyc05g007210	interacts with	Solyc03g116060
Solyc05g007210	interacts with	Solyc09g008840
Solyc05g007210	interacts with	Solyc11g008680
Solyc05g007210	interacts with	Solyc11g011020
Solyc05g007210	interacts with	Solyc01g101240
Solyc05g007210	interacts with	Solyc02g088390
